Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Particulate matter [PM2.5] (kg/yr),Percent tree cover in 15m buffer,Percent vegetated cover in 15m buffer,Percent particulate matter [PM2.5] removed annually by tree cover
0.213327837,6469.07261,0.237784326077,0.455347239971,11,-99999.0,-99999.0,0.07989598249919999
0.250299487,7590.2216069999995,0.284229367971,0.535957574844,11,-99999.0,-99999.0,0.0979710279977
0.237191094,7192.715351000001,0.315613478422,0.570607960224,10,-99999.0,-99999.0,0.0997922489898
0.550760434,18421.73261,0.39310503005999997,0.748664557934,23,-99999.0,-99999.0,0.133556751939
0.464194568,15526.293619999999,0.259943962097,0.477849841118,17,-99999.0,-99999.0,0.0897116310421
0.186697862,6244.635372,0.267041563988,0.501273214817,4,-99999.0,-99999.0,0.08619496603499999
0.694522704,23838.38259,0.263459295034,0.488792330027,25,-99999.0,-99999.0,0.0865907881742
0.43123943200000003,14113.66164,0.390512347221,0.7238656282420001,29,-99999.0,-99999.0,0.122299755404
0.209512631,6856.95732,0.18233461678,0.346281826496,27,-99999.0,-99999.0,0.0616383327999
0.242886705,7949.228492,0.419776767492,0.7891681194310001,25,-99999.0,-99999.0,0.133557718419
0.237422877,7770.407596999999,0.330660164356,0.615380048752,21,-99999.0,-99999.0,0.11208190957900001
0.504482427,16559.425430000003,0.36952200531999996,0.691342711449,33,-99999.0,-99999.0,0.122625580668
0.45404321200000003,14903.779209999999,0.326493084431,0.616587638855,19,-99999.0,-99999.0,0.106799205272
0.572120497,18176.14132,0.386316537857,0.704968094826,28,-99999.0,-99999.0,0.129033405537
0.361974171,11499.83915,0.38006249070200004,0.711905360222,18,-99999.0,-99999.0,0.125008814508
0.264464211,8401.969352,0.425215154886,0.783394813538,13,-99999.0,-99999.0,0.137819754143
0.358145269,11152.74465,0.310084909201,0.577901303768,22,-99999.0,-99999.0,0.107856234461
0.134037457,4173.964203,0.230929508805,0.438812851906,6,-99999.0,-99999.0,0.0718253246239
0.305406475,9510.443739,0.44028341770199997,0.834141016006,23,-99999.0,-99999.0,0.146787488119
0.17473032300000002,5441.151519,0.247509077191,0.481443196535,10,-99999.0,-99999.0,0.09037841048760001
0.222818291,6938.6244,0.320523411036,0.586525261402,12,-99999.0,-99999.0,0.110970532225
0.28709716399999996,8940.286628,0.336888551712,0.632665336132,20,-99999.0,-99999.0,0.11110163248199999
0.41453679299999996,13397.339609999999,0.276055604219,0.510900855064,22,-99999.0,-99999.0,0.09461560989250001
0.42355985700000004,13688.95436,0.261296123266,0.497885227203,23,-99999.0,-99999.0,0.0867874588646
0.298390508,9880.962348000001,0.367126375437,0.6714298129080001,20,-99999.0,-99999.0,0.119838919427
0.306618058,10153.411059999999,0.323814421892,0.602515697479,14,-99999.0,-99999.0,0.104945096436
0.491865416,16287.72875,0.357283741236,0.670557439327,38,-99999.0,-99999.0,0.120602612183
0.34828493899999996,11456.94873,0.341911703348,0.629507064819,27,-99999.0,-99999.0,0.112417662644
0.26874797,8840.553717,0.345613718033,0.651025056839,17,-99999.0,-99999.0,0.11702931431199999
0.17798027100000002,5854.720115,0.41127714514700003,0.7530096769329999,20,-99999.0,-99999.0,0.134242056532
0.40421514399999997,13296.79139,0.36514151096299996,0.696186602116,31,-99999.0,-99999.0,0.11948188984899999
0.573088476,19078.44131,0.366798758507,0.687875390053,47,-99999.0,-99999.0,0.119313006264
0.429107464,14285.23155,0.296999186277,0.556536316872,23,-99999.0,-99999.0,0.0967256472785
0.596722455,19175.42976,0.289784640074,0.537493228912,42,-99999.0,-99999.0,0.09556914518660002
0.45407101200000005,14591.384530000001,0.263283938169,0.49038478732100005,29,-99999.0,-99999.0,0.086893711828
0.256739335,8424.56388,0.271440118551,0.502728164196,20,-99999.0,-99999.0,0.08878397938799999
0.12594550699999998,4132.736287,0.295334428549,0.540160775185,13,-99999.0,-99999.0,0.09755909738949999
0.22206961,7286.922398000001,0.281122893095,0.520166814327,15,-99999.0,-99999.0,0.0900339730414
0.331621958,11286.3785,0.296322673559,0.553438186646,22,-99999.0,-99999.0,0.0976236993648
0.25975792600000003,8840.567409000001,0.29416671395300004,0.563668012619,17,-99999.0,-99999.0,0.09748220906419999
0.209348747,7124.947956999999,0.358221024275,0.660589635372,16,-99999.0,-99999.0,0.114899557362
0.485687076,16471.35309,0.31014052033399997,0.573792040348,26,-99999.0,-99999.0,0.0996483465933
0.45519743700000004,15437.34241,0.36618492007299996,0.689445137978,31,-99999.0,-99999.0,0.11375655628900001
0.47031021100000003,14615.92775,0.264861941338,0.485685884953,30,-99999.0,-99999.0,0.0914563563685
0.43688461700000003,13577.15366,0.35941290855400004,0.673669397831,26,-99999.0,-99999.0,0.118669121259
0.280407363,9433.777134,0.23278079926999998,0.42606729269,17,-99999.0,-99999.0,0.0763324303219
0.261631806,8802.108919,0.269517272711,0.510318219662,14,-99999.0,-99999.0,0.0917282045562
0.127090475,4275.719449,0.171586513519,0.313141912222,10,-99999.0,-99999.0,0.0584296289723
0.214842515,7534.122336,0.348751991987,0.646513700485,13,-99999.0,-99999.0,0.112197051059
0.161904079,5677.6710729999995,0.22125454246999998,0.41843113303199997,9,-99999.0,-99999.0,0.0773787563859
0.257859932,9042.662099,0.309812098742,0.576478660107,16,-99999.0,-99999.0,0.101203212856
0.599266052,18771.74793,0.46357861161200004,0.871503651142,49,-99999.0,-99999.0,0.150504192198
0.19467984600000002,6098.261352,0.435645669699,0.8098233938220001,35,-99999.0,-99999.0,0.135034118946
0.482861242,15125.417919999998,0.390698105097,0.722952067852,76,0.0,0.0,0.129999718908
0.193344763,6461.882568999999,0.228641793132,0.420056462288,22,-99999.0,-99999.0,0.07476183414939999
0.362892775,12128.44075,0.271032691002,0.502369403839,33,-99999.0,-99999.0,0.08731512648769998
0.42796053700000003,14213.954719999998,0.337183475494,0.6242068409920001,26,-99999.0,-99999.0,0.10996169843499999
0.48826269200000005,16216.78449,0.327177911997,0.604223072529,43,-99999.0,-99999.0,0.104890797043
0.384335346,12765.02092,0.420030742884,0.785078763962,30,97.3000030517578,99.37999725341795,0.128967112672
0.301256302,10778.79431,0.255383074284,0.479637116194,19,-99999.0,-99999.0,0.0856396817235
0.20041701,7170.816731,0.2489554286,0.470935672522,14,-99999.0,-99999.0,0.08856933900010001
0.140098578,5012.6544969999995,0.171060368419,0.31213322281800004,9,-99999.0,-99999.0,0.0620833823178
0.267333526,9565.054976000001,0.24890571832699998,0.46493726968800003,17,-99999.0,-99999.0,0.0849989469479
0.463497379,17804.372519999997,0.363139718771,0.678671896458,35,-99999.0,-99999.0,0.12178498437100001
0.237168475,9110.377047,0.27935877442400003,0.5112516283990001,17,-99999.0,-99999.0,0.0903156956927
0.380697678,14623.779059999999,0.28574082255399996,0.540683150291,31,-99999.0,-99999.0,0.0975058847375
0.326506507,12542.128040000001,0.25899964571,0.491907328367,22,-99999.0,-99999.0,0.08934332144369998
0.345360847,13681.687780000002,0.270501971245,0.506810843945,34,-99999.0,-99999.0,0.0903734116267
0.298729065,11834.340320000001,0.326365917921,0.601248621941,22,-99999.0,-99999.0,0.114438182045
0.46814859200000003,17648.80048,0.272137373686,0.512480854988,55,-99999.0,-99999.0,0.0893379441794
0.183370767,8109.519973,0.15524917841,0.284578979015,16,-99999.0,-99999.0,0.0565688782749
0.275103064,12166.34884,0.223258331418,0.413902997971,49,-99999.0,-99999.0,0.07436854870239999
0.2731794,12081.275370000001,0.208641394973,0.385283857584,31,-99999.0,-99999.0,0.07367749112710001
0.17316142699999998,6105.3607950000005,0.156293720007,0.28929451108000004,55,21.920000076293945,56.61999893188477,0.050534669026499994
0.23821511199999998,8399.036865,0.23108430206799999,0.424211800098,36,14.119999885559082,53.63000106811523,0.0725458085489
0.5109402510000001,20198.14439,0.39450350403800005,0.7332376837729999,87,-99999.0,-99999.0,0.128695746749
0.359312134,14204.084219999999,0.355231016874,0.661910653114,79,35.63999938964844,69.88999938964844,0.11784145991699999
1.1949386659999999,37603.13081,0.590969204903,1.11518681049,119,90.36000061035156,97.69000244140624,0.195501959822
1.718271062,54071.705429999995,0.719510734081,1.32922828197,219,93.95999908447266,98.41999816894531,0.21584721880899999
0.47806302700000003,15909.16954,0.240819945931,0.44828289747199995,93,-99999.0,-99999.0,0.08013675391210001
0.14471468699999998,4815.872317,0.23979093134399998,0.445285022259,37,-99999.0,-99999.0,0.0800909803742
0.241745154,8044.890426000001,0.330371558666,0.6264653801919999,15,-99999.0,-99999.0,0.109175718978
0.19584494300000002,6517.405106,0.250679075718,0.44874295592299995,11,-99999.0,-99999.0,0.0799534262458
0.713595832,33939.62767,0.349574238062,0.656251549721,321,21.280000686645508,60.36999893188477,0.114932136372
0.151190937,7190.854933,0.238934114575,0.444400042295,245,37.70000076293945,86.36000061035156,0.07968006216830001
0.327884135,15594.63349,0.38992610573799996,0.728944242001,128,-99999.0,-99999.0,0.127575800769
0.47714860299999995,17669.50495,0.39870086312299996,0.747841596603,132,22.1299991607666,57.5,0.130078215103
0.700152298,25927.655280000003,0.397030234337,0.736706316471,59,-99999.0,-99999.0,0.131785748441
0.366102883,13557.32086,0.353526473045,0.651847720146,45,25.149999618530273,55.65999984741211,0.112945220917
0.314923958,11662.09102,0.27511203289,0.5092221498489999,90,25.239999771118164,79.2699966430664,0.0887959600739
0.250590782,15828.87714,0.48123049736,0.899004042149,98,28.25,71.33000183105469,0.153526369319
0.41374231,26134.54548,0.164856985211,0.304950892925,41,21.07999992370605,50.790000915527344,0.0541639501005
0.28633994100000004,18087.017030000003,0.360052257776,0.669466137886,91,36.97000122070313,74.37999725341797,0.119037038212
0.364964247,13095.87922,0.296763092279,0.554503679276,107,49.45000076293945,92.86000061035156,0.0990423175125
0.64030237,22975.736869999997,0.394735574722,0.732378304005,103,81.37999725341797,91.83000183105469,0.126322329308
0.421038295,15107.96744,0.341889023781,0.645642638206,55,41.11999893188477,76.5,0.1185233582
0.830125289,29787.09062,0.350219130516,0.6535497307779999,119,57.47000122070313,75.88999938964844,0.11675599029200001
1.7104677590000001,57995.6622,0.7055286765100001,1.31198585033,614,80.9000015258789,95.6500015258789,0.223694050376
0.5879364189999999,19934.75865,0.347029924393,0.646727561951,77,65.23000335693361,73.22000122070312,0.115179860069
1.961798416,68434.52852,0.886015951633,1.6426674127599998,760,82.7300033569336,94.37999725341795,0.267837499044
1.19830361,41801.10552,0.487349718809,0.908203125,189,75.19000244140625,92.7699966430664,0.155536468495
0.8363577759999999,28934.583580000002,0.317100971937,0.589029312134,174,63.47999954223633,89.30000305175781,0.10552212783600001
0.502473368,17715.32618,0.299965649843,0.556680798531,87,52.52000045776367,78.63999938964844,0.100340365834
0.581575999,20504.18825,0.20397885143800001,0.377386003733,140,60.099998474121094,89.83000183105469,0.0672410711534
0.486343155,14922.56777,0.122765660286,0.226072832942,133,15.970000267028807,59.29999923706055,0.0418400697666
2.098814527,81645.79947,0.715544044971,1.3354808092100001,723,68.45999908447266,88.3499984741211,0.222850977502
1.3596626719999998,51015.83628,0.84184640646,1.5722544193299999,740,93.8000030517578,96.91000366210938,0.260629025223
2.786321757,104545.4417,0.776837289333,1.4497705697999999,1540,79.16000366210938,94.81999969482422,0.24412905552900002
1.182488347,42286.44154,0.627332031727,1.17165410519,918,69.47000122070311,90.87999725341795,0.199374919008
3.0048074110000003,107453.5857,0.625674903393,1.1648799181,1675,59.2400016784668,92.5999984741211,0.19921411795400001
0.8155221309999999,29163.5254,0.7319490313529999,1.3629181385,236,78.9800033569336,93.68000030517578,0.228328286655
0.948529435,32430.7981,0.6827291846279999,1.2750375270799998,281,53.099998474121094,87.41000366210938,0.202357029187
0.674984935,23078.14532,0.33587500453,0.623096346855,39,52.31000137329102,76.63999938964844,0.10422792027000001
2.030741997,69432.30356,0.6534538865089999,1.2140139341399998,544,67.26999664306639,91.0199966430664,0.195635530653
1.0625122,36327.93812,0.504586338997,0.940187871456,165,49.9900016784668,85.86000061035156,0.154937609101
0.673458282,22640.92041,0.557854413986,1.0448727607700001,463,61.61000061035156,90.0199966430664,0.17092866499899997
2.7440026889999998,92250.32671000001,0.4590955078600001,0.856375157833,655,57.790000915527344,93.04000091552734,0.140779267853
2.07449657,69742.27362,0.6802746653560001,1.26549124718,693,77.05999755859375,96.69000244140624,0.20273001852000003
1.34356583,48533.82315,0.738690376282,1.3809514045700002,729,74.04000091552734,93.16000366210938,0.232212408264
1.783421353,64422.787939999995,0.637108385563,1.18487119675,460,76.08000183105469,96.20999908447266,0.201645132104
0.890881571,32181.44406,0.627082049847,1.16713631153,344,53.0099983215332,86.4000015258789,0.19807466938999999
0.7663534909999999,27683.098189999997,0.544389903545,1.01131546497,736,65.73999786376953,87.4000015258789,0.174988470247
1.055244316,36459.97006,0.858442783356,1.6056448221200001,174,99.76000213623048,99.91999816894531,0.2592345243
0.317826889,10981.30422,0.408828496933,0.7680804729459999,19,-99999.0,-99999.0,0.137006276385
1.3766629280000002,44712.54798,0.450841903687,0.8403798937800001,93,-99999.0,-99999.0,0.147145972888
0.8488780779999999,30971.25035,0.5388005971909999,1.0008774995799998,60,-99999.0,-99999.0,0.169052321082
0.745881295,27213.42075,0.509945392609,0.951203405857,83,-99999.0,-99999.0,0.164989200532
0.525057145,17386.81814,0.433828830719,0.8055837750429999,37,-99999.0,-99999.0,0.133047102332
0.494401576,16371.693080000001,0.49725618958499995,0.931379377842,30,-99999.0,-99999.0,0.148521118751
1.090682406,36117.01474,0.5974664092059999,1.1193052530299998,103,-99999.0,-99999.0,0.186817952225
0.581452972,18298.359119999997,0.5469724535939999,1.02037894726,59,-99999.0,-99999.0,0.172746569428
0.875501125,27552.07173,0.5913746953010001,1.1017112731899998,69,-99999.0,-99999.0,0.188227450022
1.075168116,33835.60363,0.514040410519,0.959477484226,74,-99999.0,-99999.0,0.167650027486
0.401369951,12442.001970000001,0.613206446171,1.13770461082,56,76.47000122070312,96.93000030517578,0.18732916518599999
0.364717102,11305.80625,0.439189791679,0.8182161450390001,27,-99999.0,-99999.0,0.137203913314
0.7946331109999999,24600.035930000002,0.631638050079,1.16738128662,100,-99999.0,-99999.0,0.197316373714
0.43866559,13580.09094,0.494882076979,0.932324767113,35,-99999.0,-99999.0,0.158291823365
0.583674839,18069.24815,0.453260421753,0.847365856171,31,-99999.0,-99999.0,0.144010090906
0.556793683,16768.51885,0.5125324726100001,0.969819486141,47,-99999.0,-99999.0,0.159872257548
0.40044759,12059.965329999999,0.288657337427,0.547891080379,28,-99999.0,-99999.0,0.0960839793908
0.629045193,24433.72829,0.530618131161,0.9855480194089999,121,41.36000061035156,95.7300033569336,0.167378241796
0.247161088,9600.365778,0.326129198074,0.592246294022,13,-99999.0,-99999.0,0.10813251321499999
0.328473275,12758.73806,0.34865811467200003,0.636072337627,18,-99999.0,-99999.0,0.11855897699100001
0.350497131,13614.20071,0.27427542209600003,0.5088386535639999,61,-99999.0,-99999.0,0.0934894591337
0.77330059,25149.196930000002,0.406671255827,0.7430182099339999,51,-99999.0,-99999.0,0.13946879115
0.416453124,13543.84281,0.521946310997,0.973180055618,40,-99999.0,-99999.0,0.16521645534399998
0.21670984399999998,5343.466998,0.262464106083,0.490145027637,9,-99999.0,-99999.0,0.08726354705489998
0.657109972,16202.5194,0.6574270129199999,1.23382234573,132,78.80999755859375,89.11000061035156,0.203704137976
0.88569002,23252.23621,0.772848427296,1.43372607231,75,-99999.0,-99999.0,0.23436733008400001
0.765716637,20102.54571,0.312615960836,0.562182307243,17,-99999.0,-99999.0,0.102337268203
2.186865419,57412.31141,0.525484144688,0.9749796390530001,79,-99999.0,-99999.0,0.164499444044
0.658957718,20110.64586,0.648646950722,1.2164710760100002,45,-99999.0,-99999.0,0.196195051354
0.555811241,16962.7318,0.603960394859,1.14901089668,35,-99999.0,-99999.0,0.197487439066
1.121629851,34230.8772,0.7680251598360001,1.4274628162399998,135,-99999.0,-99999.0,0.23263737318000002
0.7936904220000001,24222.53594,0.49175691604599997,0.9197875857350001,39,-99999.0,-99999.0,0.159346354573
1.9719302269999999,42224.14999,0.684441030025,1.26491677761,116,-99999.0,-99999.0,0.207662200577
1.055800895,22607.44054,0.773852348328,1.44423449039,201,94.25,98.23999786376952,0.235672198895
0.5575511129999999,20344.52151,0.6463944315910001,1.20291149616,40,-99999.0,-99999.0,0.201979136926
0.764133526,27882.5216,0.776233255863,1.44443464279,103,-99999.0,-99999.0,0.23705887925299998
0.47572805100000004,17358.874069999998,0.7073506712909999,1.30745708942,83,-99999.0,-99999.0,0.221467541107
0.6780394120000001,24741.02748,0.717935264111,1.33159518242,87,-99999.0,-99999.0,0.22313098834000003
0.36780668200000005,11778.242479999999,0.447831660509,0.838420212269,16,-99999.0,-99999.0,0.13247948449000002
1.252037621,40093.89551,0.777605473995,1.44355344772,179,90.68000030517578,96.63999938964844,0.233311089005
1.7113864580000002,56795.94131,0.696107327938,1.3016580343200002,189,91.13999938964844,98.31999969482422,0.216494286555
0.243055464,7930.726295999999,0.245653048158,0.440168529749,14,-99999.0,-99999.0,0.08214329060839999
0.618888016,20193.874209999998,0.515053808689,0.949244201183,46,-99999.0,-99999.0,0.164291923672
0.666968224,22515.48272,0.532960474491,0.985586822033,60,-99999.0,-99999.0,0.170792663827
0.5953782870000001,20098.75291,0.6392491459849999,1.18568480015,77,-99999.0,-99999.0,0.198743851646
0.561801142,18694.55013,0.371826410294,0.698893368244,43,-99999.0,-99999.0,0.119345476299
0.50595645,16836.25665,0.319772601128,0.595663130283,43,-99999.0,-99999.0,0.104804633422
0.40413730700000006,14038.74216,0.5229564309120001,0.970785558224,27,-99999.0,-99999.0,0.167836649879
0.286943534,9967.716953000001,0.373211026192,0.699226140976,17,-99999.0,-99999.0,0.114719107625
0.145134607,5041.621468,0.308309853077,0.5795093774800001,19,-99999.0,-99999.0,0.10105191393999999
0.22001863100000002,7360.765387,0.26532605290399996,0.488061875105,10,-99999.0,-99999.0,0.08724376855799999
0.20262026,6778.699581,0.298805326223,0.546332895756,9,-99999.0,-99999.0,0.0958143668732
0.147785456,4944.190719,0.294045418501,0.560409903526,13,-99999.0,-99999.0,0.0992669846857
0.242856247,7838.0308159999995,0.272317796946,0.492558926344,23,-99999.0,-99999.0,0.08668251769369999
0.21433940399999998,6917.667854,0.302849262953,0.557956457138,27,-99999.0,-99999.0,0.10137766929099999
1.503430765,46635.799380000004,0.602058529854,1.1297456026100001,143,49.11000061035156,78.47000122070312,0.191310248268
0.619462749,35836.974819999996,0.744809925556,1.3893992900799998,110,-99999.0,-99999.0,0.229046588141
0.45671599700000004,26421.79791,0.67384904623,1.2390617132200001,89,-99999.0,-99999.0,0.20767694642200002
0.379928847,21979.53202,0.66995716095,1.24473536015,82,-99999.0,-99999.0,0.207991423783
0.1128457,3679.578626,0.287495225668,0.539615631104,19,-99999.0,-99999.0,0.0967674472051
0.289540433,9441.093363,0.357306838036,0.635793924332,25,-99999.0,-99999.0,0.11344317430600001
0.19137553699999998,6240.214188,0.384803146124,0.7029795646670001,16,-99999.0,-99999.0,0.125424337301
0.376796445,12932.2418,0.228714868426,0.427229702473,44,-99999.0,-99999.0,0.07792262295739999
0.291287558,8433.130633,0.274618387222,0.489112943411,10,-99999.0,-99999.0,0.090220638132
0.783462856,22682.20675,0.7679640650749999,1.4367709159900002,153,-99999.0,-99999.0,0.236532974063
0.20065644800000002,6490.6854140000005,0.34076139330899996,0.631156980991,12,-99999.0,-99999.0,0.10634232738
0.216154116,6991.9924439999995,0.333000689745,0.605217814445,15,-99999.0,-99999.0,0.10992211854699999
0.11013963,3562.7147609999997,0.222542002797,0.412234812975,10,-99999.0,-99999.0,0.0671656029311
0.516948038,16879.49026,0.362334132195,0.672684371471,32,-99999.0,-99999.0,0.123619015692
0.39271798,12823.10565,0.392805069685,0.738712012768,33,-99999.0,-99999.0,0.128556729551
0.22007471899999997,7889.645262000001,0.152296543121,0.285223335028,99,-99999.0,-99999.0,0.0522966750053
0.649882275,20575.474130000002,0.250825881958,0.469319492579,42,-99999.0,-99999.0,0.0806698525235
0.22363725,8232.291018,0.173567250371,0.318827450275,21,-99999.0,-99999.0,0.058803296203199996
0.305711778,11253.52922,0.153662756085,0.283355951309,19,-99999.0,-99999.0,0.0539084972882
0.191323076,7042.776832,0.159336224198,0.304673433304,24,-99999.0,-99999.0,0.052999635727699994
0.251193383,8322.419113,0.22262482345100001,0.41730353236199996,48,-99999.0,-99999.0,0.0731100675781
0.097056585,3215.632389,0.0907049179077,0.169233381748,63,-99999.0,-99999.0,0.030831865164799997
0.32267429999999997,9807.034942,0.220384463668,0.401143908501,113,-99999.0,-99999.0,0.0728307047746
1.221950314,48411.578089999995,0.634434521198,1.17586946487,115,80.56999969482422,91.4000015258789,0.20194670781100002
1.661749652,65835.70127,0.644969522953,1.20613539219,229,-99999.0,-99999.0,0.200733053769
0.412715056,16351.0635,0.427035540342,0.783705413342,35,-99999.0,-99999.0,0.131041909375
0.38964751299999995,19013.1315,0.14575304091,0.265338540077,34,68.77999877929689,92.1500015258789,0.0485998069879
0.9740669040000001,31398.500460000003,0.761737823486,1.4080456495299998,192,98.7699966430664,100.0,0.222461470651
1.6795176319999998,54138.309120000005,0.790495634079,1.4713566303299999,243,77.55000305175781,94.20999908447266,0.244581125422
1.0751509879999999,41526.14706,0.778997600079,1.4495360851299999,305,76.1500015258789,93.80999755859376,0.23976478689599998
0.797307475,30794.844460000004,0.958429515362,1.7832720279700003,132,83.2300033569336,91.1500015258789,0.284566039317
0.15767118300000002,4777.251001,0.221178635955,0.421107470989,12,-99999.0,-99999.0,0.07314453932239999
0.20718342899999997,6277.413686,0.17630581557799999,0.33843126893,10,-99999.0,-99999.0,0.056745016841
0.20869427899999998,6323.190735,0.213210836053,0.392464160919,10,-99999.0,-99999.0,0.0714448577689
0.422552132,13176.53463,0.407971650362,0.763308048248,36,32.810001373291016,68.37000274658203,0.128341238474
0.732195522,22832.21148,0.687110185623,1.2799394130700001,193,82.91999816894531,95.16999816894531,0.216768237936
0.45695306399999996,16391.54635,0.34203222394,0.643181622028,182,54.61999893188477,79.20999908447266,0.11611990561300001
0.25886311300000003,7979.50605,0.211057439446,0.395873755217,13,-99999.0,-99999.0,0.0672952740157
0.7931951970000001,24450.397230000002,0.30264523625399997,0.565044164658,175,39.33000183105469,76.12999725341797,0.10022475256300001
0.15462589,5908.942370000001,0.17645561695099998,0.325519859791,20,-99999.0,-99999.0,0.05824887393540001
0.143140076,5470.018358,0.172006011009,0.320281565189,9,-99999.0,-99999.0,0.0562243259366
0.279442736,10678.74871,0.205284819007,0.38575348258000003,61,-99999.0,-99999.0,0.06946551998869999
0.237341312,9069.866221,0.17031235992899998,0.319218426943,28,-99999.0,-99999.0,0.057249413446899995
0.314751672,10383.8838,0.16645781695800002,0.309946805239,90,69.68000030517578,90.66999816894531,0.0571766399378
0.289519255,9551.448252,0.252669543028,0.46046224236500005,22,-99999.0,-99999.0,0.0772113023167
0.68607923,22634.24675,0.56859600544,1.0608384609200001,192,82.73999786376953,99.88999938964844,0.18499596278799998
0.41284196100000004,14122.55299,0.333495736122,0.618732571602,85,48.0,62.0099983215332,0.10815128522600001
0.34115912600000003,11670.41699,0.228535488248,0.424721509218,56,22.489999771118164,54.15999984741211,0.0779628046053
0.270997738,9270.326879,0.19123621285,0.35123109817500003,19,-99999.0,-99999.0,0.0686865312229
0.122915455,4204.708314,0.10508712381100001,0.189310625196,7,-99999.0,-99999.0,0.0382636642264
0.142399679,4871.2272490000005,0.128430813551,0.24242353439300002,6,-99999.0,-99999.0,0.046195873647300004
0.23939268100000002,8169.745440000001,0.23861442506299999,0.439121633768,21,23.899999618530273,76.12000274658203,0.0830718649901
0.234914972,8016.9348390000005,0.193338528275,0.36854782700499994,15,-99999.0,-99999.0,0.0645865932113
0.13900551,4743.836029,0.155325710773,0.294381409883,9,12.579999923706055,79.5999984741211,0.05345210128740001
0.167109468,5702.938828,0.162750735879,0.302503705025,22,-99999.0,-99999.0,0.057100283522100004
0.277073061,9579.803528,0.165366142988,0.305201768875,19,-99999.0,-99999.0,0.0563703426676
0.281156169,9720.977029000001,0.193364605308,0.357027500868,24,-99999.0,-99999.0,0.067316056107
0.407358956,14084.4395,0.308538109064,0.57429677248,36,-99999.0,-99999.0,0.103155704672
0.15348167199999999,5306.630157,0.17673321068300002,0.32535135746,10,-99999.0,-99999.0,0.060437202444
0.284365155,9681.036092,0.211434051394,0.39866274595299994,18,-99999.0,-99999.0,0.0728562906626
0.7242586520000001,24656.93849,0.36142709851300003,0.674358308315,186,62.13000106811523,80.56999969482422,0.121511704104
0.9963793440000001,36585.02858,0.48353192210199997,0.902618587017,507,59.72999954223633,88.75,0.154887283819
1.4831744569999998,54459.15779,0.316363304853,0.588053286076,577,22.149999618530273,80.0999984741211,0.104176239541
0.684071427,26578.43573,0.449556589127,0.835672140121,156,24.81999969482422,57.790000915527344,0.142659264395
