Date,Ozone_AQI_Value,Site Name,Site ID,Source
10/21/2016,29,Heath,39-089-0005,AQS
10/22/2016,26,London,39-097-0007,AQS
10/23/2016,43,New Albany,39-049-0029,AQS
10/24/2016,32,London,39-097-0007,AQS
10/25/2016,30,New Albany,39-049-0029,AQS
10/26/2016,23,New Albany,39-049-0029,AQS
10/27/2016,27,Heath,39-089-0005,AQS
10/28/2016,33,Heath,39-089-0005,AQS
10/29/2016,47,New Albany,39-049-0029,AQS
10/30/2016,31,Heath,39-089-0005,AQS
10/31/2016,27,New Albany,39-049-0029,AQS
3/1/2017,36,New Albany,39-049-0029,AQS
3/2/2017,35,Delaware,39-041-0002,AQS
3/3/2017,37,New Albany,39-049-0029,AQS
3/4/2017,37,New Albany,39-049-0029,AQS
3/5/2017,43,Heath,39-089-0005,AQS
3/6/2017,41,Heath,39-089-0005,AQS
3/7/2017,40,New Albany,39-049-0029,AQS
3/8/2017,44,New Albany,39-049-0029,AQS
3/9/2017,42,Delaware,39-041-0002,AQS
3/10/2017,39,New Albany,39-049-0029,AQS
3/11/2017,37,New Albany,39-049-0029,AQS
3/12/2017,38,New Albany,39-049-0029,AQS
3/13/2017,31,Delaware,39-041-0002,AQS
3/14/2017,39,New Albany,39-049-0029,AQS
3/15/2017,40,New Albany,39-049-0029,AQS
3/16/2017,42,New Albany,39-049-0029,AQS
3/17/2017,37,New Albany,39-049-0029,AQS
3/18/2017,23,New Albany,39-049-0029,AQS
3/19/2017,31,New Albany,39-049-0029,AQS
3/20/2017,31,Heath,39-089-0005,AQS
3/21/2017,43,New Albany,39-049-0029,AQS
3/22/2017,41,New Albany,39-049-0029,AQS
3/23/2017,44,New Albany,39-049-0029,AQS
3/24/2017,50,New Albany,39-049-0029,AQS
3/25/2017,48,New Albany,39-049-0029,AQS
3/26/2017,43,New Albany,39-049-0029,AQS
3/27/2017,43,New Albany,39-049-0029,AQS
3/28/2017,31,London,39-097-0007,AQS
3/29/2017,44,New Albany,39-049-0029,AQS
3/30/2017,44,New Albany,39-049-0029,AQS
3/31/2017,36,London,39-097-0007,AQS
4/1/2017,35,New Albany,39-049-0029,AQS
4/2/2017,42,New Albany,39-049-0029,AQS
4/3/2017,42,New Albany,39-049-0029,AQS
4/4/2017,36,New Albany,39-049-0029,AQS
4/5/2017,47,New Albany,39-049-0029,AQS
4/6/2017,34,London,39-097-0007,AQS
4/7/2017,41,New Albany,39-049-0029,AQS
4/8/2017,47,New Albany,39-049-0029,AQS
4/9/2017,64,New Albany,39-049-0029,AQS
4/10/2017,67,New Albany,39-049-0029,AQS
4/11/2017,38,New Albany,39-049-0029,AQS
4/12/2017,44,New Albany,39-049-0029,AQS
4/13/2017,46,London,39-097-0007,AQS
4/14/2017,54,New Albany,39-049-0029,AQS
4/15/2017,58,New Albany,39-049-0029,AQS
4/16/2017,46,New Albany,39-049-0029,AQS
4/17/2017,45,New Albany,39-049-0029,AQS
4/18/2017,61,New Albany,39-049-0029,AQS
4/19/2017,44,New Albany,39-049-0029,AQS
4/20/2017,49,New Albany,39-049-0029,AQS
4/21/2017,38,New Albany,39-049-0029,AQS
4/22/2017,38,New Albany,39-049-0029,AQS
4/23/2017,47,New Albany,39-049-0029,AQS
4/24/2017,47,New Albany,39-049-0029,AQS
4/25/2017,42,New Albany,39-049-0029,AQS
4/26/2017,61,London,39-097-0007,AQS
4/27/2017,46,New Albany,39-049-0029,AQS
4/28/2017,38,New Albany,39-049-0029,AQS
4/29/2017,41,London,39-097-0007,AQS
4/30/2017,34,New Albany,39-049-0029,AQS
5/1/2017,44,New Albany,39-049-0029,AQS
5/2/2017,47,New Albany,39-049-0029,AQS
5/3/2017,37,New Albany,39-049-0029,AQS
5/4/2017,39,New Albany,39-049-0029,AQS
5/5/2017,38,London,39-097-0007,AQS
5/6/2017,37,New Albany,39-049-0029,AQS
5/7/2017,44,New Albany,39-049-0029,AQS
5/8/2017,48,London,39-097-0007,AQS
5/9/2017,46,London,39-097-0007,AQS
5/10/2017,80,New Albany,39-049-0029,AQS
5/11/2017,44,New Albany,39-049-0029,AQS
5/12/2017,44,Maple Canyon,39-049-0081,AQS
5/13/2017,54,New Albany,39-049-0029,AQS
5/14/2017,64,New Albany,39-049-0029,AQS
5/15/2017,46,FRANKLIN_PK,39-049-0037,AQS
5/16/2017,97,New Albany,39-049-0029,AQS
5/17/2017,54,New Albany,39-049-0029,AQS
5/18/2017,46,New Albany,39-049-0029,AQS
5/19/2017,46,New Albany,39-049-0029,AQS
5/20/2017,34,New Albany,39-049-0029,AQS
5/21/2017,36,New Albany,39-049-0029,AQS
5/22/2017,48,London,39-097-0007,AQS
5/23/2017,61,New Albany,39-049-0029,AQS
5/24/2017,31,London,39-097-0007,AQS
5/25/2017,39,London,39-097-0007,AQS
5/26/2017,58,London,39-097-0007,AQS
5/27/2017,48,New Albany,39-049-0029,AQS
5/28/2017,47,New Albany,39-049-0029,AQS
5/29/2017,48,New Albany,39-049-0029,AQS
5/30/2017,54,New Albany,39-049-0029,AQS
5/31/2017,58,New Albany,39-049-0029,AQS
6/1/2017,64,New Albany,39-049-0029,AQS
6/2/2017,64,London,39-097-0007,AQS
6/3/2017,108,New Albany,39-049-0029,AQS
6/4/2017,100,New Albany,39-049-0029,AQS
6/5/2017,61,New Albany,39-049-0029,AQS
6/6/2017,41,New Albany,39-049-0029,AQS
6/7/2017,29,London,39-097-0007,AQS
6/8/2017,44,New Albany,39-049-0029,AQS
6/9/2017,87,New Albany,39-049-0029,AQS
6/10/2017,100,New Albany,39-049-0029,AQS
6/11/2017,67,New Albany,39-049-0029,AQS
6/12/2017,64,New Albany,39-049-0029,AQS
6/13/2017,48,New Albany,39-049-0029,AQS
6/14/2017,51,Heath,39-089-0005,AQS
6/15/2017,49,Heath,39-089-0005,AQS
6/16/2017,87,New Albany,39-049-0029,AQS
6/17/2017,77,New Albany,39-049-0029,AQS
6/18/2017,40,New Albany,39-049-0029,AQS
6/19/2017,44,New Albany,39-049-0029,AQS
6/20/2017,51,New Albany,39-049-0029,AQS
6/21/2017,100,Heath,39-089-0005,AQS
6/22/2017,42,New Albany,39-049-0029,AQS
6/23/2017,32,London,39-097-0007,AQS
6/24/2017,40,New Albany,39-049-0029,AQS
6/25/2017,40,New Albany,39-049-0029,AQS
6/26/2017,36,New Albany,39-049-0029,AQS
6/27/2017,34,New Albany,39-049-0029,AQS
6/28/2017,50,New Albany,39-049-0029,AQS
6/29/2017,48,Delaware,39-041-0002,AQS
6/30/2017,30,Delaware,39-041-0002,AQS
7/1/2017,44,New Albany,39-049-0029,AQS
7/2/2017,48,New Albany,39-049-0029,AQS
7/3/2017,71,Heath,39-089-0005,AQS
7/4/2017,48,London,39-097-0007,AQS
7/5/2017,64,FRANKLIN_PK,39-049-0037,AQS
7/6/2017,41,New Albany,39-049-0029,AQS
7/7/2017,50,New Albany,39-049-0029,AQS
7/8/2017,35,New Albany,39-049-0029,AQS
7/9/2017,44,New Albany,39-049-0029,AQS
7/10/2017,44,London,39-097-0007,AQS
7/11/2017,46,New Albany,39-049-0029,AQS
7/12/2017,61,New Albany,39-049-0029,AQS
7/13/2017,36,New Albany,39-049-0029,AQS
7/14/2017,48,Heath,39-089-0005,AQS
7/15/2017,41,New Albany,39-049-0029,AQS
7/16/2017,49,New Albany,39-049-0029,AQS
7/17/2017,50,FRANKLIN_PK,39-049-0037,AQS
7/18/2017,84,New Albany,39-049-0029,AQS
7/19/2017,97,New Albany,39-049-0029,AQS
7/20/2017,54,New Albany,39-049-0029,AQS
7/21/2017,44,New Albany,39-049-0029,AQS
7/22/2017,41,New Albany,39-049-0029,AQS
7/23/2017,40,New Albany,39-049-0029,AQS
7/24/2017,40,New Albany,39-049-0029,AQS
7/25/2017,41,London,39-097-0007,AQS
7/26/2017,50,Delaware,39-041-0002,AQS
7/27/2017,38,New Albany,39-049-0029,AQS
7/28/2017,44,New Albany,39-049-0029,AQS
7/29/2017,37,New Albany,39-049-0029,AQS
7/30/2017,27,London,39-097-0007,AQS
7/31/2017,47,FRANKLIN_PK,39-049-0037,AQS
8/1/2017,71,New Albany,39-049-0029,AQS
8/2/2017,51,London,39-097-0007,AQS
8/3/2017,50,New Albany,39-049-0029,AQS
8/4/2017,36,New Albany,39-049-0029,AQS
8/5/2017,32,New Albany,39-049-0029,AQS
8/6/2017,33,Maple Canyon,39-049-0081,AQS
8/7/2017,37,London,39-097-0007,AQS
8/8/2017,38,New Albany,39-049-0029,AQS
8/9/2017,58,Maple Canyon,39-049-0081,AQS
8/10/2017,58,New Albany,39-049-0029,AQS
8/11/2017,67,London,39-097-0007,AQS
8/12/2017,42,New Albany,39-049-0029,AQS
8/13/2017,44,London,39-097-0007,AQS
8/14/2017,51,New Albany,39-049-0029,AQS
8/15/2017,50,Heath,39-089-0005,AQS
8/16/2017,71,Maple Canyon,39-049-0081,AQS
8/17/2017,29,New Albany,39-049-0029,AQS
8/18/2017,41,London,39-097-0007,AQS
8/19/2017,47,London,39-097-0007,AQS
8/20/2017,54,New Albany,39-049-0029,AQS
8/21/2017,54,New Albany,39-049-0029,AQS
8/22/2017,36,New Albany,39-049-0029,AQS
8/23/2017,33,New Albany,39-049-0029,AQS
8/24/2017,39,New Albany,39-049-0029,AQS
8/25/2017,40,Maple Canyon,39-049-0081,AQS
8/26/2017,44,London,39-097-0007,AQS
8/27/2017,61,London,39-097-0007,AQS
8/28/2017,37,New Albany,39-049-0029,AQS
8/29/2017,43,Maple Canyon,39-049-0081,AQS
8/30/2017,47,London,39-097-0007,AQS
8/31/2017,44,London,39-097-0007,AQS
9/1/2017,26,Maple Canyon,39-049-0081,AQS
9/2/2017,19,New Albany,39-049-0029,AQS
9/3/2017,40,New Albany,39-049-0029,AQS
9/4/2017,44,New Albany,39-049-0029,AQS
9/5/2017,37,New Albany,39-049-0029,AQS
9/6/2017,31,New Albany,39-049-0029,AQS
9/7/2017,24,New Albany,39-049-0029,AQS
9/8/2017,30,New Albany,39-049-0029,AQS
9/9/2017,35,New Albany,39-049-0029,AQS
9/10/2017,34,London,39-097-0007,AQS
9/11/2017,32,New Albany,39-049-0029,AQS
9/12/2017,31,New Albany,39-049-0029,AQS
9/13/2017,26,New Albany,39-049-0029,AQS
9/14/2017,23,London,39-097-0007,AQS
9/15/2017,33,Maple Canyon,39-049-0081,AQS
9/16/2017,38,Maple Canyon,39-049-0081,AQS
9/17/2017,42,New Albany,39-049-0029,AQS
9/18/2017,46,New Albany,39-049-0029,AQS
9/19/2017,38,New Albany,39-049-0029,AQS
9/20/2017,48,New Albany,39-049-0029,AQS
9/21/2017,64,New Albany,39-049-0029,AQS
9/22/2017,67,New Albany,39-049-0029,AQS
9/23/2017,74,London,39-097-0007,AQS
9/24/2017,48,New Albany,39-049-0029,AQS
9/25/2017,54,FRANKLIN_PK,39-049-0037,AQS
9/26/2017,112,New Albany,39-049-0029,AQS
9/27/2017,67,New Albany,39-049-0029,AQS
9/28/2017,40,New Albany,39-049-0029,AQS
9/29/2017,42,London,39-097-0007,AQS
9/30/2017,34,New Albany,39-049-0029,AQS
10/1/2017,37,New Albany,39-049-0029,AQS
10/2/2017,50,Delaware,39-041-0002,AQS
10/3/2017,47,New Albany,39-049-0029,AQS
10/4/2017,48,New Albany,39-049-0029,AQS
10/5/2017,31,London,39-097-0007,AQS
10/6/2017,35,New Albany,39-049-0029,AQS
10/7/2017,37,New Albany,39-049-0029,AQS
10/8/2017,26,New Albany,39-049-0029,AQS
10/9/2017,16,New Albany,39-049-0029,AQS
10/10/2017,32,New Albany,39-049-0029,AQS
10/11/2017,33,Heath,39-089-0005,AQS
10/12/2017,16,Delaware,39-041-0002,AQS
10/13/2017,40,London,39-097-0007,AQS
10/14/2017,46,New Albany,39-049-0029,AQS
10/15/2017,27,New Albany,39-049-0029,AQS
10/16/2017,31,London,39-097-0007,AQS
10/17/2017,38,London,39-097-0007,AQS
10/18/2017,39,London,39-097-0007,AQS
10/19/2017,46,New Albany,39-049-0029,AQS
10/20/2017,51,London,39-097-0007,AQS
10/21/2017,50,London,39-097-0007,AQS
10/22/2017,42,New Albany,39-049-0029,AQS
10/23/2017,34,New Albany,39-049-0029,AQS
10/24/2017,29,New Albany,39-049-0029,AQS
10/25/2017,26,Delaware,39-041-0002,AQS
10/26/2017,32,London,39-097-0007,AQS
10/27/2017,44,New Albany,39-049-0029,AQS
10/28/2017,19,Delaware,39-041-0002,AQS
10/29/2017,22,New Albany,39-049-0029,AQS
10/30/2017,22,New Albany,39-049-0029,AQS
10/31/2017,23,Delaware,39-041-0002,AQS
3/1/2018,38,New Albany,39-049-0029,AQS
3/2/2018,39,London,39-097-0007,AQS
3/3/2018,40,New Albany,39-049-0029,AQS
3/4/2018,40,Reynoldsburg,39-089-0008,AQS
3/5/2018,38,New Albany,39-049-0029,AQS
3/6/2018,42,Delaware,39-041-0002,AQS
3/7/2018,35,London,39-097-0007,AQS
3/8/2018,37,London,39-097-0007,AQS
3/9/2018,37,New Albany,39-049-0029,AQS
3/10/2018,42,New Albany,39-049-0029,AQS
3/11/2018,41,Delaware,39-041-0002,AQS
3/12/2018,39,New Albany,39-049-0029,AQS
3/13/2018,40,Delaware,39-041-0002,AQS
3/14/2018,37,Delaware,39-041-0002,AQS
3/15/2018,44,New Albany,39-049-0029,AQS
3/16/2018,40,New Albany,39-049-0029,AQS
3/17/2018,39,New Albany,39-049-0029,AQS
3/18/2018,44,Delaware,39-041-0002,AQS
3/19/2018,46,New Albany,39-049-0029,AQS
3/20/2018,35,Delaware,39-041-0002,AQS
3/21/2018,39,London,39-097-0007,AQS
3/22/2018,44,London,39-097-0007,AQS
3/23/2018,42,London,39-097-0007,AQS
3/24/2018,40,New Albany,39-049-0029,AQS
3/25/2018,44,Delaware,39-041-0002,AQS
3/26/2018,45,Reynoldsburg,39-089-0008,AQS
3/27/2018,37,New Albany,39-049-0029,AQS
3/28/2018,16,Heath,39-089-0005,AQS
3/29/2018,41,London,39-097-0007,AQS
3/30/2018,40,London,39-097-0007,AQS
3/31/2018,44,Delaware,39-041-0002,AQS
4/1/2018,43,Delaware,39-041-0002,AQS
4/2/2018,44,Delaware,39-041-0002,AQS
4/3/2018,39,New Albany,39-049-0029,AQS
4/4/2018,42,New Albany,39-049-0029,AQS
4/5/2018,44,London,39-097-0007,AQS
4/6/2018,45,New Albany,39-049-0029,AQS
4/7/2018,44,New Albany,39-049-0029,AQS
4/8/2018,44,Delaware,39-041-0002,AQS
4/9/2018,42,Delaware,39-041-0002,AQS
4/10/2018,47,Delaware,39-041-0002,AQS
4/11/2018,44,Delaware,39-041-0002,AQS
4/12/2018,67,Delaware,39-041-0002,AQS
4/13/2018,71,Heath,39-089-0005,AQS
4/14/2018,48,New Albany,39-049-0029,AQS
4/15/2018,42,London,39-097-0007,AQS
4/16/2018,35,New Albany,39-049-0029,AQS
4/17/2018,41,London,39-097-0007,AQS
4/18/2018,44,New Albany,39-049-0029,AQS
4/19/2018,49,New Albany,39-049-0029,AQS
4/20/2018,48,Heath,39-089-0005,AQS
4/21/2018,50,Reynoldsburg,39-089-0008,AQS
4/22/2018,61,Reynoldsburg,39-089-0008,AQS
4/23/2018,49,Heath,39-089-0005,AQS
4/24/2018,44,Heath,39-089-0005,AQS
4/25/2018,44,London,39-097-0007,AQS
4/26/2018,58,New Albany,39-049-0029,AQS
4/27/2018,67,New Albany,39-049-0029,AQS
4/28/2018,36,London,39-097-0007,AQS
4/29/2018,44,New Albany,39-049-0029,AQS
4/30/2018,74,Delaware,39-041-0002,AQS
5/1/2018,97,Delaware,39-041-0002,AQS
5/2/2018,67,Delaware,39-041-0002,AQS
5/3/2018,47,New Albany,39-049-0029,AQS
5/4/2018,46,Heath,39-089-0005,AQS
5/5/2018,47,Delaware,39-041-0002,AQS
5/6/2018,67,London,39-097-0007,AQS
5/7/2018,47,New Albany,39-049-0029,AQS
5/8/2018,84,New Albany,39-049-0029,AQS
5/9/2018,64,New Albany,39-049-0029,AQS
5/10/2018,58,New Albany,39-049-0029,AQS
5/11/2018,77,London,39-097-0007,AQS
5/12/2018,54,New Albany,39-049-0029,AQS
5/13/2018,48,New Albany,39-049-0029,AQS
5/14/2018,46,London,39-097-0007,AQS
5/15/2018,50,Reynoldsburg,39-089-0008,AQS
5/16/2018,42,London,39-097-0007,AQS
5/17/2018,58,Delaware,39-041-0002,AQS
5/18/2018,41,Maple Canyon,39-049-0081,AQS
5/19/2018,43,London,39-097-0007,AQS
5/20/2018,45,London,39-097-0007,AQS
5/21/2018,50,New Albany,39-049-0029,AQS
5/22/2018,50,London,39-097-0007,AQS
5/23/2018,50,London,39-097-0007,AQS
5/24/2018,74,London,39-097-0007,AQS
5/25/2018,101,New Albany,39-049-0029,AQS
5/26/2018,54,New Albany,39-049-0029,AQS
5/27/2018,93,London,39-097-0007,AQS
5/28/2018,84,London,39-097-0007,AQS
5/29/2018,51,Delaware,39-041-0002,AQS
5/30/2018,30,New Albany,39-049-0029,AQS
5/31/2018,67,Delaware,39-041-0002,AQS
6/1/2018,48,London,39-097-0007,AQS
6/2/2018,44,London,39-097-0007,AQS
6/3/2018,64,New Albany,39-049-0029,AQS
6/4/2018,43,London,39-097-0007,AQS
6/5/2018,42,London,39-097-0007,AQS
6/6/2018,44,London,39-097-0007,AQS
6/7/2018,71,London,39-097-0007,AQS
6/8/2018,71,London,39-097-0007,AQS
6/9/2018,74,Maple Canyon,39-049-0081,AQS
6/10/2018,50,Reynoldsburg,39-089-0008,AQS
6/11/2018,39,London,39-097-0007,AQS
6/12/2018,40,London,39-097-0007,AQS
6/13/2018,45,New Albany,39-049-0029,AQS
6/14/2018,50,London,39-097-0007,AQS
6/15/2018,100,New Albany,39-049-0029,AQS
6/16/2018,90,London,39-097-0007,AQS
6/17/2018,80,Delaware,39-041-0002,AQS
6/18/2018,87,Heath,39-089-0005,AQS
6/19/2018,42,Reynoldsburg,39-089-0008,AQS
6/20/2018,43,London,39-097-0007,AQS
6/21/2018,32,Delaware,39-041-0002,AQS
6/22/2018,41,London,39-097-0007,AQS
6/23/2018,40,New Albany,39-049-0029,AQS
6/24/2018,43,New Albany,39-049-0029,AQS
6/25/2018,39,London,39-097-0007,AQS
6/26/2018,44,Delaware,39-041-0002,AQS
6/27/2018,44,New Albany,39-049-0029,AQS
6/28/2018,58,Reynoldsburg,39-089-0008,AQS
6/29/2018,77,Maple Canyon,39-049-0081,AQS
6/30/2018,77,Heath,39-089-0005,AQS
7/1/2018,44,New Albany,39-049-0029,AQS
7/2/2018,41,New Albany,39-049-0029,AQS
7/3/2018,43,New Albany,39-049-0029,AQS
7/4/2018,44,Heath,39-089-0005,AQS
7/5/2018,43,New Albany,39-049-0029,AQS
7/6/2018,42,Delaware,39-041-0002,AQS
7/7/2018,44,London,39-097-0007,AQS
7/8/2018,50,London,39-097-0007,AQS
7/9/2018,67,Heath,39-089-0005,AQS
7/10/2018,50,New Albany,39-049-0029,AQS
7/11/2018,42,New Albany,39-049-0029,AQS
7/12/2018,61,London,39-097-0007,AQS
7/13/2018,122,Maple Canyon,39-049-0081,AQS
7/14/2018,101,London,39-097-0007,AQS
7/15/2018,87,New Albany,39-049-0029,AQS
7/16/2018,47,London,39-097-0007,AQS
7/17/2018,42,Heath,39-089-0005,AQS
7/18/2018,45,London,39-097-0007,AQS
7/19/2018,50,New Albany,39-049-0029,AQS
7/20/2018,44,London,39-097-0007,AQS
7/21/2018,40,New Albany,39-049-0029,AQS
7/22/2018,38,Delaware,39-041-0002,AQS
7/23/2018,39,New Albany,39-049-0029,AQS
7/24/2018,42,New Albany,39-049-0029,AQS
7/25/2018,44,New Albany,39-049-0029,AQS
7/26/2018,74,New Albany,39-049-0029,AQS
7/27/2018,42,Heath,39-089-0005,AQS
7/28/2018,39,London,39-097-0007,AQS
7/29/2018,46,New Albany,39-049-0029,AQS
7/30/2018,47,London,39-097-0007,AQS
7/31/2018,31,Delaware,39-041-0002,AQS
8/1/2018,39,London,39-097-0007,AQS
8/2/2018,51,New Albany,39-049-0029,AQS
8/3/2018,58,Heath,39-089-0005,AQS
8/4/2018,58,New Albany,39-049-0029,AQS
8/5/2018,58,New Albany,39-049-0029,AQS
8/6/2018,47,Delaware,39-041-0002,AQS
8/7/2018,46,New Albany,39-049-0029,AQS
8/8/2018,44,New Albany,39-049-0029,AQS
8/9/2018,50,Heath,39-089-0005,AQS
8/10/2018,42,London,39-097-0007,AQS
8/11/2018,36,Delaware,39-041-0002,AQS
8/12/2018,37,Heath,39-089-0005,AQS
8/13/2018,39,Delaware,39-041-0002,AQS
8/14/2018,49,Heath,39-089-0005,AQS
8/15/2018,47,Delaware,39-041-0002,AQS
8/16/2018,24,London,39-097-0007,AQS
8/17/2018,33,London,39-097-0007,AQS
8/18/2018,40,London,39-097-0007,AQS
8/19/2018,40,London,39-097-0007,AQS
8/20/2018,42,Maple Canyon,39-049-0081,AQS
8/21/2018,40,New Albany,39-049-0029,AQS
8/22/2018,35,Heath,39-089-0005,AQS
8/23/2018,40,Maple Canyon,39-049-0081,AQS
8/24/2018,42,Delaware,39-041-0002,AQS
8/25/2018,39,London,39-097-0007,AQS
8/26/2018,44,Heath,39-089-0005,AQS
8/27/2018,45,New Albany,39-049-0029,AQS
8/28/2018,48,New Albany,39-049-0029,AQS
8/29/2018,42,London,39-097-0007,AQS
8/30/2018,35,London,39-097-0007,AQS
8/31/2018,64,Maple Canyon,39-049-0081,AQS
9/1/2018,33,New Albany,39-049-0029,AQS
9/2/2018,37,New Albany,39-049-0029,AQS
9/3/2018,39,New Albany,39-049-0029,AQS
9/4/2018,51,Delaware,39-041-0002,AQS
9/5/2018,44,New Albany,39-049-0029,AQS
9/6/2018,38,London,39-097-0007,AQS
9/7/2018,35,Heath,39-089-0005,AQS
9/8/2018,28,New Albany,39-049-0029,AQS
9/9/2018,28,New Albany,39-049-0029,AQS
9/10/2018,17,Heath,39-089-0005,AQS
9/11/2018,23,London,39-097-0007,AQS
9/12/2018,31,Delaware,39-041-0002,AQS
9/13/2018,54,Maple Canyon,39-049-0081,AQS
9/14/2018,39,London,39-097-0007,AQS
9/15/2018,31,London,39-097-0007,AQS
9/16/2018,29,New Albany,39-049-0029,AQS
9/17/2018,28,London,39-097-0007,AQS
9/18/2018,47,London,39-097-0007,AQS
9/19/2018,51,London,39-097-0007,AQS
9/20/2018,50,London,39-097-0007,AQS
9/21/2018,50,Delaware,39-041-0002,AQS
9/22/2018,23,Delaware,39-041-0002,AQS
9/23/2018,30,London,39-097-0007,AQS
9/24/2018,21,London,39-097-0007,AQS
9/25/2018,23,London,39-097-0007,AQS
9/26/2018,30,Delaware,39-041-0002,AQS
9/27/2018,27,New Albany,39-049-0029,AQS
9/28/2018,44,London,39-097-0007,AQS
9/29/2018,37,London,39-097-0007,AQS
9/30/2018,47,New Albany,39-049-0029,AQS
10/1/2018,45,Delaware,39-041-0002,AQS
10/2/2018,31,Heath,39-089-0005,AQS
10/3/2018,39,London,39-097-0007,AQS
10/4/2018,22,Heath,39-089-0005,AQS
10/5/2018,22,London,39-097-0007,AQS
10/6/2018,43,London,39-097-0007,AQS
10/7/2018,43,London,39-097-0007,AQS
10/8/2018,41,Delaware,39-041-0002,AQS
10/9/2018,35,Heath,39-089-0005,AQS
10/10/2018,28,Delaware,39-041-0002,AQS
10/11/2018,24,London,39-097-0007,AQS
10/12/2018,34,Delaware,39-041-0002,AQS
10/13/2018,31,Delaware,39-041-0002,AQS
10/14/2018,28,Delaware,39-041-0002,AQS
10/15/2018,22,Delaware,39-041-0002,AQS
10/16/2018,26,New Albany,39-049-0029,AQS
10/17/2018,31,New Albany,39-049-0029,AQS
10/18/2018,34,London,39-097-0007,AQS
10/19/2018,34,Heath,39-089-0005,AQS
10/20/2018,32,New Albany,39-049-0029,AQS
10/21/2018,30,Delaware,39-041-0002,AQS
10/22/2018,31,Heath,39-089-0005,AQS
10/23/2018,31,New Albany,39-049-0029,AQS
10/24/2018,25,Heath,39-089-0005,AQS
10/25/2018,24,Delaware,39-041-0002,AQS
