Date,Ozone_AQI_Value,Site Name,Site ID,Source
10/26/2018,16,Delaware,39-041-0002,AQS
10/27/2018,15,New Albany,39-049-0029,AQS
10/28/2018,26,Heath,39-089-0005,AQS
10/29/2018,24,New Albany,39-049-0029,AQS
10/30/2018,33,New Albany,39-049-0029,AQS
10/31/2018,31,New Albany,39-049-0029,AQS
3/1/2019,39,Maple Canyon,39-049-0081,AQS
3/2/2019,32,New Albany,39-049-0029,AQS
3/3/2019,40,New Albany,39-049-0029,AQS
3/4/2019,36,New Albany,39-049-0029,AQS
3/5/2019,37,Delaware,39-041-0002,AQS
3/6/2019,38,Delaware,39-041-0002,AQS
3/7/2019,43,Delaware,39-041-0002,AQS
3/8/2019,39,Delaware,39-041-0002,AQS
3/9/2019,41,Heath,39-089-0005,AQS
3/10/2019,39,Delaware,39-041-0002,AQS
3/11/2019,43,New Albany,39-049-0029,AQS
3/12/2019,47,Heath,39-089-0005,AQS
3/13/2019,42,Heath,39-089-0005,AQS
3/14/2019,40,Heath,39-089-0005,AQS
3/15/2019,36,New Albany,39-049-0029,AQS
3/16/2019,41,London,39-097-0007,AQS
3/17/2019,41,Heath,39-089-0005,AQS
3/18/2019,42,New Albany,39-049-0029,AQS
3/19/2019,45,London,39-097-0007,AQS
3/20/2019,49,New Albany,39-049-0029,AQS
3/21/2019,39,New Albany,39-049-0029,AQS
3/22/2019,40,London,39-097-0007,AQS
3/23/2019,43,New Albany,39-049-0029,AQS
3/24/2019,46,New Albany,39-049-0029,AQS
3/25/2019,38,Delaware,39-041-0002,AQS
3/26/2019,43,New Albany,39-049-0029,AQS
3/27/2019,46,Heath,39-089-0005,AQS
3/28/2019,48,London,39-097-0007,AQS
3/29/2019,43,New Albany,39-049-0029,AQS
3/30/2019,42,New Albany,39-049-0029,AQS
3/31/2019,41,New Albany,39-049-0029,AQS
4/1/2019,42,New Albany,39-049-0029,AQS
4/2/2019,44,Delaware,39-041-0002,AQS
4/3/2019,47,New Albany,39-049-0029,AQS
4/4/2019,46,London,39-097-0007,AQS
4/5/2019,50,New Albany,39-049-0029,AQS
4/6/2019,58,New Albany,39-049-0029,AQS
4/7/2019,44,New Albany,39-049-0029,AQS
4/8/2019,44,Delaware,39-041-0002,AQS
4/9/2019,49,New Albany,39-049-0029,AQS
4/10/2019,39,New Albany,39-049-0029,AQS
4/11/2019,48,Heath,39-089-0005,AQS
4/12/2019,46,Heath,39-089-0005,AQS
4/13/2019,48,New Albany,39-049-0029,AQS
4/14/2019,41,New Albany,39-049-0029,AQS
4/15/2019,44,New Albany,39-049-0029,AQS
4/16/2019,54,New Albany,39-049-0029,AQS
4/17/2019,50,New Albany,39-049-0029,AQS
4/18/2019,58,New Albany,39-049-0029,AQS
4/19/2019,31,Delaware,39-041-0002,AQS
4/20/2019,32,New Albany,39-049-0029,AQS
4/21/2019,39,London,39-097-0007,AQS
4/22/2019,46,Delaware,39-041-0002,AQS
4/23/2019,44,New Albany,39-049-0029,AQS
4/24/2019,38,Heath,39-089-0005,AQS
4/25/2019,48,London,39-097-0007,AQS
4/26/2019,48,New Albany,39-049-0029,AQS
4/27/2019,44,London,39-097-0007,AQS
4/28/2019,45,New Albany,39-049-0029,AQS
4/29/2019,42,New Albany,39-049-0029,AQS
4/30/2019,33,New Albany,39-049-0029,AQS
5/1/2019,45,New Albany,39-049-0029,AQS
5/2/2019,47,New Albany,39-049-0029,AQS
5/3/2019,36,New Albany,39-049-0029,AQS
5/4/2019,28,London,39-097-0007,AQS
5/5/2019,41,New Albany,39-049-0029,AQS
5/6/2019,71,New Albany,39-049-0029,AQS
5/7/2019,67,New Albany,39-049-0029,AQS
5/8/2019,58,New Albany,39-049-0029,AQS
5/9/2019,43,New Albany,39-049-0029,AQS
5/10/2019,31,New Albany,39-049-0029,AQS
5/11/2019,44,London,39-097-0007,AQS
5/12/2019,31,New Albany,39-049-0029,AQS
5/13/2019,30,Delaware,39-041-0002,AQS
5/14/2019,41,New Albany,39-049-0029,AQS
5/15/2019,67,London,39-097-0007,AQS
5/16/2019,64,Delaware,39-041-0002,AQS
5/17/2019,58,New Albany,39-049-0029,AQS
5/18/2019,77,New Albany,39-049-0029,AQS
5/19/2019,45,New Albany,39-049-0029,AQS
5/20/2019,40,Heath,39-089-0005,AQS
5/21/2019,38,London,39-097-0007,AQS
5/22/2019,47,New Albany,39-049-0029,AQS
5/23/2019,43,New Albany,39-049-0029,AQS
5/24/2019,71,New Albany,39-049-0029,AQS
5/25/2019,48,New Albany,39-049-0029,AQS
5/26/2019,49,New Albany,39-049-0029,AQS
5/27/2019,48,New Albany,39-049-0029,AQS
5/28/2019,47,New Albany,39-049-0029,AQS
5/29/2019,41,New Albany,39-049-0029,AQS
5/30/2019,45,Delaware,39-041-0002,AQS
5/31/2019,51,Delaware,39-041-0002,AQS
6/1/2019,80,New Albany,39-049-0029,AQS
6/2/2019,47,New Albany,39-049-0029,AQS
6/3/2019,42,London,39-097-0007,AQS
6/4/2019,77,New Albany,39-049-0029,AQS
6/5/2019,46,Delaware,39-041-0002,AQS
6/6/2019,64,London,39-097-0007,AQS
6/7/2019,48,Delaware,39-041-0002,AQS
6/8/2019,47,Delaware,39-041-0002,AQS
6/9/2019,43,New Albany,39-049-0029,AQS
6/10/2019,34,New Albany,39-049-0029,AQS
6/11/2019,44,New Albany,39-049-0029,AQS
6/12/2019,44,Heath,39-089-0005,AQS
6/13/2019,36,New Albany,39-049-0029,AQS
6/14/2019,46,Delaware,39-041-0002,AQS
6/15/2019,41,New Albany,39-049-0029,AQS
6/16/2019,49,New Albany,39-049-0029,AQS
6/17/2019,38,London,39-097-0007,AQS
6/18/2019,39,London,39-097-0007,AQS
6/19/2019,51,Delaware,39-041-0002,AQS
6/20/2019,38,New Albany,39-049-0029,AQS
6/21/2019,37,New Albany,39-049-0029,AQS
6/22/2019,44,London,39-097-0007,AQS
6/23/2019,51,New Albany,39-049-0029,AQS
6/24/2019,37,Delaware,39-041-0002,AQS
6/25/2019,58,New Albany,39-049-0029,AQS
6/26/2019,80,New Albany,39-049-0029,AQS
6/27/2019,61,New Albany,39-049-0029,AQS
6/28/2019,93,London,39-097-0007,AQS
6/29/2019,90,New Albany,39-049-0029,AQS
6/30/2019,54,New Albany,39-049-0029,AQS
7/1/2019,100,New Albany,39-049-0029,AQS
7/2/2019,74,New Albany,39-049-0029,AQS
7/3/2019,45,New Albany,39-049-0029,AQS
7/4/2019,51,New Albany,39-049-0029,AQS
7/5/2019,61,New Albany,39-049-0029,AQS
7/6/2019,47,New Albany,39-049-0029,AQS
7/7/2019,42,New Albany,39-049-0029,AQS
7/8/2019,44,New Albany,39-049-0029,AQS
7/9/2019,64,London,39-097-0007,AQS
7/10/2019,93,New Albany,39-049-0029,AQS
7/11/2019,71,New Albany,39-049-0029,AQS
7/12/2019,54,New Albany,39-049-0029,AQS
7/13/2019,97,New Albany,39-049-0029,AQS
7/14/2019,50,New Albany,39-049-0029,AQS
7/15/2019,101,New Albany,39-049-0029,AQS
7/16/2019,30,New Albany,39-049-0029,AQS
7/17/2019,31,New Albany,39-049-0029,AQS
7/18/2019,48,New Albany,39-049-0029,AQS
7/19/2019,46,New Albany,39-049-0029,AQS
7/20/2019,44,New Albany,39-049-0029,AQS
7/21/2019,44,New Albany,39-049-0029,AQS
7/22/2019,31,New Albany,39-049-0029,AQS
7/23/2019,37,New Albany,39-049-0029,AQS
7/24/2019,43,New Albany,39-049-0029,AQS
7/25/2019,51,London,39-097-0007,AQS
7/26/2019,71,Maple Canyon,39-049-0081,AQS
7/27/2019,74,New Albany,39-049-0029,AQS
7/28/2019,74,New Albany,39-049-0029,AQS
7/29/2019,48,Delaware,39-041-0002,AQS
7/30/2019,47,New Albany,39-049-0029,AQS
7/31/2019,49,New Albany,39-049-0029,AQS
8/1/2019,51,London,39-097-0007,AQS
8/2/2019,54,New Albany,39-049-0029,AQS
8/3/2019,61,London,39-097-0007,AQS
8/4/2019,58,New Albany,39-049-0029,AQS
8/5/2019,77,London,39-097-0007,AQS
8/6/2019,84,New Albany,39-049-0029,AQS
8/7/2019,49,New Albany,39-049-0029,AQS
8/8/2019,45,London,39-097-0007,AQS
8/9/2019,41,Maple Canyon,39-049-0081,AQS
8/10/2019,40,New Albany,39-049-0029,AQS
8/11/2019,49,Delaware,39-041-0002,AQS
8/12/2019,54,New Albany,39-049-0029,AQS
8/13/2019,41,New Albany,39-049-0029,AQS
8/14/2019,45,New Albany,39-049-0029,AQS
8/15/2019,49,New Albany,39-049-0029,AQS
8/16/2019,50,New Albany,39-049-0029,AQS
8/17/2019,48,New Albany,39-049-0029,AQS
8/18/2019,51,New Albany,39-049-0029,AQS
8/19/2019,64,New Albany,39-049-0029,AQS
8/20/2019,48,New Albany,39-049-0029,AQS
8/21/2019,45,New Albany,39-049-0029,AQS
8/22/2019,39,London,39-097-0007,AQS
8/23/2019,29,London,39-097-0007,AQS
8/24/2019,38,London,39-097-0007,AQS
8/25/2019,37,New Albany,39-049-0029,AQS
8/26/2019,27,New Albany,39-049-0029,AQS
8/27/2019,24,New Albany,39-049-0029,AQS
8/28/2019,36,New Albany,39-049-0029,AQS
8/29/2019,43,New Albany,39-049-0029,AQS
8/30/2019,46,Heath,39-089-0005,AQS
8/31/2019,39,New Albany,39-049-0029,AQS
9/1/2019,35,New Albany,39-049-0029,AQS
9/2/2019,38,New Albany,39-049-0029,AQS
9/3/2019,40,New Albany,39-049-0029,AQS
9/4/2019,40,London,39-097-0007,AQS
9/5/2019,37,London,39-097-0007,AQS
9/6/2019,44,New Albany,39-049-0029,AQS
9/7/2019,35,New Albany,39-049-0029,AQS
9/8/2019,37,New Albany,39-049-0029,AQS
9/9/2019,47,Maple Canyon,39-049-0081,AQS
9/10/2019,61,London,39-097-0007,AQS
9/11/2019,74,New Albany,39-049-0029,AQS
9/12/2019,51,New Albany,39-049-0029,AQS
9/13/2019,80,Delaware,39-041-0002,AQS
9/14/2019,38,New Albany,39-049-0029,AQS
9/15/2019,46,New Albany,39-049-0029,AQS
9/16/2019,49,New Albany,39-049-0029,AQS
9/17/2019,45,London,39-097-0007,AQS
9/18/2019,50,London,39-097-0007,AQS
9/19/2019,61,Delaware,39-041-0002,AQS
9/20/2019,77,Delaware,39-041-0002,AQS
9/21/2019,51,London,39-097-0007,AQS
9/22/2019,48,Delaware,39-041-0002,AQS
9/23/2019,38,Delaware,39-041-0002,AQS
9/24/2019,39,London,39-097-0007,AQS
9/25/2019,48,Delaware,39-041-0002,AQS
9/26/2019,40,New Albany,39-049-0029,AQS
9/27/2019,49,Delaware,39-041-0002,AQS
9/28/2019,54,London,39-097-0007,AQS
9/29/2019,40,London,39-097-0007,AQS
9/30/2019,50,New Albany,39-049-0029,AQS
10/1/2019,46,New Albany,39-049-0029,AQS
10/2/2019,44,New Albany,39-049-0029,AQS
10/3/2019,42,New Albany,39-049-0029,AQS
10/4/2019,24,London,39-097-0007,AQS
10/5/2019,41,London,39-097-0007,AQS
10/6/2019,38,London,39-097-0007,AQS
10/7/2019,27,New Albany,39-049-0029,AQS
10/8/2019,36,Delaware,39-041-0002,AQS
10/9/2019,39,Delaware,39-041-0002,AQS
10/10/2019,43,Delaware,39-041-0002,AQS
10/11/2019,36,Delaware,39-041-0002,AQS
10/12/2019,33,New Albany,39-049-0029,AQS
10/13/2019,40,Delaware,39-041-0002,AQS
10/14/2019,37,London,39-097-0007,AQS
10/15/2019,47,New Albany,39-049-0029,AQS
10/16/2019,25,New Albany,39-049-0029,AQS
10/17/2019,27,Delaware,39-041-0002,AQS
10/18/2019,33,New Albany,39-049-0029,AQS
10/19/2019,36,Delaware,39-041-0002,AQS
10/20/2019,43,Delaware,39-041-0002,AQS
10/21/2019,33,New Albany,39-049-0029,AQS
10/22/2019,32,New Albany,39-049-0029,AQS
10/23/2019,33,Delaware,39-041-0002,AQS
10/24/2019,36,Heath,39-089-0005,AQS
10/25/2019,25,Delaware,39-041-0002,AQS
10/26/2019,27,New Albany,39-049-0029,AQS
10/27/2019,36,New Albany,39-049-0029,AQS
10/28/2019,38,New Albany,39-049-0029,AQS
10/29/2019,25,London,39-097-0007,AQS
10/30/2019,19,New Albany,39-049-0029,AQS
10/31/2019,19,Delaware,39-041-0002,AQS
3/1/2020,39,Heath,39-089-0005,AQS
3/2/2020,39,Reynoldsburg,39-089-0008,AQS
3/3/2020,35,New Albany,39-049-0029,AQS
3/4/2020,35,Heath,39-089-0005,AQS
3/5/2020,38,Heath,39-089-0005,AQS
3/6/2020,32,Delaware,39-041-0002,AQS
3/7/2020,37,Delaware,39-041-0002,AQS
3/8/2020,40,Heath,39-089-0005,AQS
3/9/2020,44,New Albany,39-049-0029,AQS
3/10/2020,35,Heath,39-089-0005,AQS
3/11/2020,21,Delaware,39-041-0002,AQS
3/12/2020,35,New Albany,39-049-0029,AQS
3/13/2020,37,Heath,39-089-0005,AQS
3/14/2020,34,New Albany,39-049-0029,AQS
3/15/2020,33,Delaware,39-041-0002,AQS
3/16/2020,31,Reynoldsburg,39-089-0008,AQS
3/17/2020,27,London,39-097-0007,AQS
3/18/2020,21,New Albany,39-049-0029,AQS
3/19/2020,28,London,39-097-0007,AQS
3/20/2020,31,Heath,39-089-0005,AQS
3/21/2020,36,Delaware,39-041-0002,AQS
3/22/2020,39,Heath,39-089-0005,AQS
3/23/2020,36,Heath,39-089-0005,AQS
3/24/2020,35,London,39-097-0007,AQS
3/25/2020,43,Heath,39-089-0005,AQS
3/26/2020,42,London,39-097-0007,AQS
3/27/2020,35,Heath,39-089-0005,AQS
3/28/2020,30,New Albany,39-049-0029,AQS
3/29/2020,43,Heath,39-089-0005,AQS
3/30/2020,38,Delaware,39-041-0002,AQS
3/31/2020,31,Maple Canyon,39-049-0081,AQS
4/1/2020,32,Heath,39-089-0005,AQS
4/2/2020,40,Heath,39-089-0005,AQS
4/3/2020,45,Delaware,39-041-0002,AQS
4/4/2020,51,New Albany,39-049-0029,AQS
4/5/2020,25,Heath,39-089-0005,AQS
4/6/2020,44,Delaware,39-041-0002,AQS
4/7/2020,42,Heath,39-089-0005,AQS
4/8/2020,41,Delaware,39-041-0002,AQS
4/9/2020,41,Delaware,39-041-0002,AQS
4/10/2020,36,Heath,39-089-0005,AQS
4/11/2020,43,Delaware,39-041-0002,AQS
4/12/2020,39,Heath,39-089-0005,AQS
4/13/2020,35,Delaware,39-041-0002,AQS
4/14/2020,41,Delaware,39-041-0002,AQS
4/15/2020,43,Heath,39-089-0005,AQS
4/16/2020,43,Heath,39-089-0005,AQS
4/17/2020,38,Heath,39-089-0005,AQS
4/18/2020,44,Delaware,39-041-0002,AQS
4/19/2020,39,Delaware,39-041-0002,AQS
4/20/2020,44,Delaware,39-041-0002,AQS
4/21/2020,42,Heath,39-089-0005,AQS
4/22/2020,42,London,39-097-0007,AQS
4/23/2020,35,Heath,39-089-0005,AQS
4/24/2020,42,Heath,39-089-0005,AQS
4/25/2020,44,Maple Canyon,39-049-0081,AQS
4/26/2020,39,Heath,39-089-0005,AQS
4/27/2020,42,London,39-097-0007,AQS
4/28/2020,49,London,39-097-0007,AQS
4/29/2020,45,Heath,39-089-0005,AQS
4/30/2020,39,Heath,39-089-0005,AQS
5/1/2020,39,London,39-097-0007,AQS
5/2/2020,50,London,39-097-0007,AQS
5/3/2020,46,Delaware,39-041-0002,AQS
5/4/2020,35,Maple Canyon,39-049-0081,AQS
5/5/2020,36,Heath,39-089-0005,AQS
5/6/2020,44,London,39-097-0007,AQS
5/7/2020,46,Delaware,39-041-0002,AQS
5/8/2020,38,London,39-097-0007,AQS
5/9/2020,37,Delaware,39-041-0002,AQS
5/10/2020,42,New Albany,39-049-0029,AQS
5/11/2020,30,Delaware,39-041-0002,AQS
5/12/2020,42,New Albany,39-049-0029,AQS
5/13/2020,54,Delaware,39-041-0002,AQS
5/14/2020,41,New Albany,39-049-0029,AQS
5/15/2020,43,New Albany,39-049-0029,AQS
5/16/2020,43,New Albany,39-049-0029,AQS
5/17/2020,43,New Albany,39-049-0029,AQS
5/18/2020,41,New Albany,39-049-0029,AQS
5/19/2020,40,New Albany,39-049-0029,AQS
5/20/2020,38,New Albany,39-049-0029,AQS
5/21/2020,33,New Albany,39-049-0029,AQS
5/22/2020,36,London,39-097-0007,AQS
5/23/2020,45,New Albany,39-049-0029,AQS
5/24/2020,51,New Albany,39-049-0029,AQS
5/25/2020,41,New Albany,39-049-0029,AQS
5/26/2020,43,Delaware,39-041-0002,AQS
5/27/2020,41,Delaware,39-041-0002,AQS
5/28/2020,47,New Albany,39-049-0029,AQS
5/29/2020,42,New Albany,39-049-0029,AQS
5/30/2020,32,New Albany,39-049-0029,AQS
5/31/2020,42,New Albany,39-049-0029,AQS
6/1/2020,47,New Albany,39-049-0029,AQS
6/2/2020,87,New Albany,39-049-0029,AQS
6/3/2020,67,New Albany,39-049-0029,AQS
6/4/2020,44,New Albany,39-049-0029,AQS
6/5/2020,84,New Albany,39-049-0029,AQS
6/6/2020,74,New Albany,39-049-0029,AQS
6/7/2020,44,New Albany,39-049-0029,AQS
6/8/2020,64,London,39-097-0007,AQS
6/9/2020,44,Delaware,39-041-0002,AQS
6/10/2020,38,New Albany,39-049-0029,AQS
6/11/2020,45,New Albany,39-049-0029,AQS
6/12/2020,45,New Albany,39-049-0029,AQS
6/13/2020,42,London,39-097-0007,AQS
6/14/2020,41,New Albany,39-049-0029,AQS
6/15/2020,44,New Albany,39-049-0029,AQS
6/16/2020,61,London,39-097-0007,AQS
6/17/2020,67,London,39-097-0007,AQS
6/18/2020,41,London,39-097-0007,AQS
6/19/2020,61,New Albany,39-049-0029,AQS
6/20/2020,84,London,39-097-0007,AQS
6/21/2020,93,New Albany,39-049-0029,AQS
6/22/2020,61,New Albany,39-049-0029,AQS
6/23/2020,44,New Albany,39-049-0029,AQS
6/24/2020,39,Delaware,39-041-0002,AQS
6/25/2020,49,New Albany,39-049-0029,AQS
6/26/2020,80,New Albany,39-049-0029,AQS
6/27/2020,39,New Albany,39-049-0029,AQS
6/28/2020,43,New Albany,39-049-0029,AQS
6/29/2020,48,New Albany,39-049-0029,AQS
6/30/2020,74,New Albany,39-049-0029,AQS
7/1/2020,71,London,39-097-0007,AQS
7/2/2020,58,London,39-097-0007,AQS
7/3/2020,67,New Albany,39-049-0029,AQS
7/4/2020,49,New Albany,39-049-0029,AQS
7/5/2020,61,New Albany,39-049-0029,AQS
7/6/2020,101,Maple Canyon,39-049-0081,AQS
7/7/2020,80,New Albany,39-049-0029,AQS
7/8/2020,100,Maple Canyon,39-049-0081,AQS
7/9/2020,101,Delaware,39-041-0002,AQS
7/10/2020,45,London,39-097-0007,AQS
7/11/2020,43,New Albany,39-049-0029,AQS
7/12/2020,39,New Albany,39-049-0029,AQS
7/13/2020,43,New Albany,39-049-0029,AQS
7/14/2020,51,New Albany,39-049-0029,AQS
7/15/2020,67,Delaware,39-041-0002,AQS
7/16/2020,47,New Albany,39-049-0029,AQS
7/17/2020,90,New Albany,39-049-0029,AQS
7/18/2020,67,Delaware,39-041-0002,AQS
7/19/2020,40,New Albany,39-049-0029,AQS
7/20/2020,50,New Albany,39-049-0029,AQS
7/21/2020,61,New Albany,39-049-0029,AQS
7/22/2020,39,New Albany,39-049-0029,AQS
7/23/2020,33,New Albany,39-049-0029,AQS
7/24/2020,46,New Albany,39-049-0029,AQS
7/25/2020,54,New Albany,39-049-0029,AQS
7/26/2020,58,New Albany,39-049-0029,AQS
7/27/2020,39,New Albany,39-049-0029,AQS
7/28/2020,41,New Albany,39-049-0029,AQS
7/29/2020,80,New Albany,39-049-0029,AQS
7/30/2020,42,New Albany,39-049-0029,AQS
7/31/2020,38,New Albany,39-049-0029,AQS
8/1/2020,31,Delaware,39-041-0002,AQS
8/2/2020,31,London,39-097-0007,AQS
8/3/2020,39,New Albany,39-049-0029,AQS
8/4/2020,31,New Albany,39-049-0029,AQS
8/5/2020,39,New Albany,39-049-0029,AQS
8/6/2020,45,London,39-097-0007,AQS
8/7/2020,49,New Albany,39-049-0029,AQS
8/8/2020,80,Maple Canyon,39-049-0081,AQS
8/9/2020,93,New Albany,39-049-0029,AQS
8/10/2020,50,New Albany,39-049-0029,AQS
8/11/2020,48,New Albany,39-049-0029,AQS
8/12/2020,50,Maple Canyon,39-049-0081,AQS
8/13/2020,58,London,39-097-0007,AQS
8/14/2020,44,New Albany,39-049-0029,AQS
8/15/2020,43,London,39-097-0007,AQS
8/16/2020,42,New Albany,39-049-0029,AQS
8/17/2020,41,New Albany,39-049-0029,AQS
8/18/2020,35,New Albany,39-049-0029,AQS
8/19/2020,32,London,39-097-0007,AQS
8/20/2020,45,London,39-097-0007,AQS
8/21/2020,48,Maple Canyon,39-049-0081,AQS
8/22/2020,44,Delaware,39-041-0002,AQS
8/23/2020,42,New Albany,39-049-0029,AQS
8/24/2020,51,New Albany,39-049-0029,AQS
8/25/2020,50,New Albany,39-049-0029,AQS
8/26/2020,61,New Albany,39-049-0029,AQS
8/27/2020,32,New Albany,39-049-0029,AQS
8/28/2020,25,Delaware,39-041-0002,AQS
8/29/2020,37,New Albany,39-049-0029,AQS
8/30/2020,28,New Albany,39-049-0029,AQS
8/31/2020,46,Delaware,39-041-0002,AQS
9/1/2020,42,New Albany,39-049-0029,AQS
9/2/2020,33,New Albany,39-049-0029,AQS
9/3/2020,40,Delaware,39-041-0002,AQS
9/4/2020,36,Delaware,39-041-0002,AQS
9/5/2020,45,Delaware,39-041-0002,AQS
9/6/2020,42,New Albany,39-049-0029,AQS
9/7/2020,40,New Albany,39-049-0029,AQS
9/8/2020,45,New Albany,39-049-0029,AQS
9/9/2020,44,Maple Canyon,39-049-0081,AQS
9/10/2020,37,London,39-097-0007,AQS
9/11/2020,23,New Albany,39-049-0029,AQS
9/12/2020,32,Delaware,39-041-0002,AQS
9/13/2020,31,New Albany,39-049-0029,AQS
9/14/2020,30,London,39-097-0007,AQS
9/15/2020,28,London,39-097-0007,AQS
9/16/2020,41,London,39-097-0007,AQS
9/17/2020,37,London,39-097-0007,AQS
9/18/2020,32,London,39-097-0007,AQS
9/19/2020,36,London,39-097-0007,AQS
9/20/2020,38,London,39-097-0007,AQS
9/21/2020,39,Delaware,39-041-0002,AQS
9/22/2020,48,New Albany,39-049-0029,AQS
9/23/2020,61,New Albany,39-049-0029,AQS
9/24/2020,51,New Albany,39-049-0029,AQS
9/25/2020,51,Delaware,39-041-0002,AQS
9/26/2020,39,Delaware,39-041-0002,AQS
9/27/2020,32,Delaware,39-041-0002,AQS
9/28/2020,31,New Albany,39-049-0029,AQS
9/29/2020,20,Delaware,39-041-0002,AQS
9/30/2020,33,London,39-097-0007,AQS
10/1/2020,30,London,39-097-0007,AQS
10/2/2020,24,Delaware,39-041-0002,AQS
10/3/2020,28,London,39-097-0007,AQS
10/4/2020,26,New Albany,39-049-0029,AQS
10/5/2020,25,London,39-097-0007,AQS
10/6/2020,38,Delaware,39-041-0002,AQS
10/7/2020,46,Delaware,39-041-0002,AQS
10/8/2020,39,London,39-097-0007,AQS
10/9/2020,44,London,39-097-0007,AQS
10/10/2020,30,Delaware,39-041-0002,AQS
10/11/2020,23,London,39-097-0007,AQS
10/12/2020,26,New Albany,39-049-0029,AQS
10/13/2020,35,London,39-097-0007,AQS
10/14/2020,42,New Albany,39-049-0029,AQS
10/15/2020,34,Reynoldsburg,39-089-0008,AQS
10/16/2020,32,Delaware,39-041-0002,AQS
10/17/2020,36,London,39-097-0007,AQS
10/18/2020,28,New Albany,39-049-0029,AQS
10/19/2020,40,New Albany,39-049-0029,AQS
10/20/2020,29,New Albany,39-049-0029,AQS
10/21/2020,20,Heath,39-089-0005,AQS
10/22/2020,31,Delaware,39-041-0002,AQS
10/23/2020,31,Delaware,39-041-0002,AQS
10/24/2020,22,Delaware,39-041-0002,AQS
10/25/2020,24,Delaware,39-041-0002,AQS
10/26/2020,18,London,39-097-0007,AQS
10/27/2020,13,Delaware,39-041-0002,AQS
10/28/2020,15,London,39-097-0007,AQS
10/29/2020,27,New Albany,39-049-0029,AQS
10/30/2020,28,London,39-097-0007,AQS
10/31/2020,31,Delaware,39-041-0002,AQS
